scenario_id,task_id,segment_index,segment_type,moving_object,checked_against,collision_status,estimated_clearance_mm,risk_level,notes
manual_review_limited_capacity,TASK-7B1-020,10,z_descend,cable_chain_envelope,gantry_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-020,10,z_descend,enclosure_frame_envelope,moving_gantry_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-020,10,z_descend,control_box_envelope,motion_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-020,11,gripper_action,gripper_envelope,tube_envelope,NOT_CHECKED_APPROXIMATE,,medium,gripper/dwell segment has no sweep envelope in this simplified check
manual_review_limited_capacity,TASK-7B1-020,11,gripper_action,gripper_envelope,rack_envelope,NOT_CHECKED_APPROXIMATE,,medium,gripper/dwell segment has no sweep envelope in this simplified check
manual_review_limited_capacity,TASK-7B1-020,11,gripper_action,z_axis_module_envelope,rack_envelope,NOT_CHECKED_APPROXIMATE,,medium,gripper/dwell segment has no sweep envelope in this simplified check
manual_review_limited_capacity,TASK-7B1-020,11,gripper_action,x_axis_beam_envelope,tube_envelope,NOT_CHECKED_APPROXIMATE,,medium,gripper/dwell segment has no sweep envelope in this simplified check
manual_review_limited_capacity,TASK-7B1-020,11,gripper_action,x_axis_beam_envelope,rack_envelope,NOT_CHECKED_APPROXIMATE,,medium,gripper/dwell segment has no sweep envelope in this simplified check
manual_review_limited_capacity,TASK-7B1-020,11,gripper_action,cable_chain_envelope,gantry_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-020,11,gripper_action,enclosure_frame_envelope,moving_gantry_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-020,11,gripper_action,control_box_envelope,motion_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-020,12,z_lift,gripper_envelope,tube_envelope,NOT_CHECKED_APPROXIMATE,,medium,gripper/dwell segment has no sweep envelope in this simplified check
manual_review_limited_capacity,TASK-7B1-020,12,z_lift,gripper_envelope,rack_envelope,NOT_CHECKED_APPROXIMATE,,medium,gripper/dwell segment has no sweep envelope in this simplified check
manual_review_limited_capacity,TASK-7B1-020,12,z_lift,z_axis_module_envelope,rack_envelope,NOT_CHECKED_APPROXIMATE,,medium,gripper/dwell segment has no sweep envelope in this simplified check
manual_review_limited_capacity,TASK-7B1-020,12,z_lift,x_axis_beam_envelope,tube_envelope,NOT_CHECKED_APPROXIMATE,,medium,gripper/dwell segment has no sweep envelope in this simplified check
manual_review_limited_capacity,TASK-7B1-020,12,z_lift,x_axis_beam_envelope,rack_envelope,NOT_CHECKED_APPROXIMATE,,medium,gripper/dwell segment has no sweep envelope in this simplified check
manual_review_limited_capacity,TASK-7B1-020,12,z_lift,cable_chain_envelope,gantry_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-020,12,z_lift,enclosure_frame_envelope,moving_gantry_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-020,12,z_lift,control_box_envelope,motion_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-021,1,xy_move_at_safe_z,gripper_envelope,tube_envelope,PASS,65.0,low,safe_z travel remains above tube/rack top envelope
manual_review_limited_capacity,TASK-7B1-021,1,xy_move_at_safe_z,gripper_envelope,rack_envelope,PASS,65.0,low,safe_z travel remains above tube/rack top envelope
manual_review_limited_capacity,TASK-7B1-021,1,xy_move_at_safe_z,z_axis_module_envelope,rack_envelope,PASS,65.0,low,safe_z travel remains above tube/rack top envelope
manual_review_limited_capacity,TASK-7B1-021,1,xy_move_at_safe_z,x_axis_beam_envelope,tube_envelope,PASS,65.0,low,safe_z travel remains above tube/rack top envelope
manual_review_limited_capacity,TASK-7B1-021,1,xy_move_at_safe_z,x_axis_beam_envelope,rack_envelope,PASS,65.0,low,safe_z travel remains above tube/rack top envelope
manual_review_limited_capacity,TASK-7B1-021,1,xy_move_at_safe_z,cable_chain_envelope,gantry_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-021,1,xy_move_at_safe_z,enclosure_frame_envelope,moving_gantry_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-021,1,xy_move_at_safe_z,control_box_envelope,motion_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-021,2,z_descend,gripper_envelope,tube_envelope,WARNING,15.0,medium,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
manual_review_limited_capacity,TASK-7B1-021,2,z_descend,gripper_envelope,rack_envelope,WARNING,15.0,medium,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
manual_review_limited_capacity,TASK-7B1-021,2,z_descend,z_axis_module_envelope,rack_envelope,WARNING,15.0,medium,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
manual_review_limited_capacity,TASK-7B1-021,2,z_descend,x_axis_beam_envelope,tube_envelope,WARNING,15.0,medium,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
manual_review_limited_capacity,TASK-7B1-021,2,z_descend,x_axis_beam_envelope,rack_envelope,WARNING,15.0,medium,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
manual_review_limited_capacity,TASK-7B1-021,2,z_descend,cable_chain_envelope,gantry_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-021,2,z_descend,enclosure_frame_envelope,moving_gantry_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-021,2,z_descend,control_box_envelope,motion_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-021,3,gripper_action,gripper_envelope,tube_envelope,NOT_CHECKED_APPROXIMATE,,medium,gripper/dwell segment has no sweep envelope in this simplified check
manual_review_limited_capacity,TASK-7B1-021,3,gripper_action,gripper_envelope,rack_envelope,NOT_CHECKED_APPROXIMATE,,medium,gripper/dwell segment has no sweep envelope in this simplified check
manual_review_limited_capacity,TASK-7B1-021,3,gripper_action,z_axis_module_envelope,rack_envelope,NOT_CHECKED_APPROXIMATE,,medium,gripper/dwell segment has no sweep envelope in this simplified check
manual_review_limited_capacity,TASK-7B1-021,3,gripper_action,x_axis_beam_envelope,tube_envelope,NOT_CHECKED_APPROXIMATE,,medium,gripper/dwell segment has no sweep envelope in this simplified check
manual_review_limited_capacity,TASK-7B1-021,3,gripper_action,x_axis_beam_envelope,rack_envelope,NOT_CHECKED_APPROXIMATE,,medium,gripper/dwell segment has no sweep envelope in this simplified check
manual_review_limited_capacity,TASK-7B1-021,3,gripper_action,cable_chain_envelope,gantry_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-021,3,gripper_action,enclosure_frame_envelope,moving_gantry_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-021,3,gripper_action,control_box_envelope,motion_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-021,4,z_lift,gripper_envelope,tube_envelope,NOT_CHECKED_APPROXIMATE,,medium,gripper/dwell segment has no sweep envelope in this simplified check
manual_review_limited_capacity,TASK-7B1-021,4,z_lift,gripper_envelope,rack_envelope,NOT_CHECKED_APPROXIMATE,,medium,gripper/dwell segment has no sweep envelope in this simplified check
manual_review_limited_capacity,TASK-7B1-021,4,z_lift,z_axis_module_envelope,rack_envelope,NOT_CHECKED_APPROXIMATE,,medium,gripper/dwell segment has no sweep envelope in this simplified check
manual_review_limited_capacity,TASK-7B1-021,4,z_lift,x_axis_beam_envelope,tube_envelope,NOT_CHECKED_APPROXIMATE,,medium,gripper/dwell segment has no sweep envelope in this simplified check
manual_review_limited_capacity,TASK-7B1-021,4,z_lift,x_axis_beam_envelope,rack_envelope,NOT_CHECKED_APPROXIMATE,,medium,gripper/dwell segment has no sweep envelope in this simplified check
manual_review_limited_capacity,TASK-7B1-021,4,z_lift,cable_chain_envelope,gantry_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-021,4,z_lift,enclosure_frame_envelope,moving_gantry_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-021,4,z_lift,control_box_envelope,motion_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-021,5,xy_move_at_safe_z,gripper_envelope,tube_envelope,PASS,65.0,low,safe_z travel remains above tube/rack top envelope
manual_review_limited_capacity,TASK-7B1-021,5,xy_move_at_safe_z,gripper_envelope,rack_envelope,PASS,65.0,low,safe_z travel remains above tube/rack top envelope
manual_review_limited_capacity,TASK-7B1-021,5,xy_move_at_safe_z,z_axis_module_envelope,rack_envelope,PASS,65.0,low,safe_z travel remains above tube/rack top envelope
manual_review_limited_capacity,TASK-7B1-021,5,xy_move_at_safe_z,x_axis_beam_envelope,tube_envelope,PASS,65.0,low,safe_z travel remains above tube/rack top envelope
manual_review_limited_capacity,TASK-7B1-021,5,xy_move_at_safe_z,x_axis_beam_envelope,rack_envelope,PASS,65.0,low,safe_z travel remains above tube/rack top envelope
manual_review_limited_capacity,TASK-7B1-021,5,xy_move_at_safe_z,cable_chain_envelope,gantry_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-021,5,xy_move_at_safe_z,enclosure_frame_envelope,moving_gantry_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-021,5,xy_move_at_safe_z,control_box_envelope,motion_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-021,6,z_descend,gripper_envelope,tube_envelope,WARNING,15.0,medium,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
manual_review_limited_capacity,TASK-7B1-021,6,z_descend,gripper_envelope,rack_envelope,WARNING,15.0,medium,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
manual_review_limited_capacity,TASK-7B1-021,6,z_descend,z_axis_module_envelope,rack_envelope,WARNING,15.0,medium,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
manual_review_limited_capacity,TASK-7B1-021,6,z_descend,x_axis_beam_envelope,tube_envelope,WARNING,15.0,medium,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
manual_review_limited_capacity,TASK-7B1-021,6,z_descend,x_axis_beam_envelope,rack_envelope,WARNING,15.0,medium,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
manual_review_limited_capacity,TASK-7B1-021,6,z_descend,cable_chain_envelope,gantry_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-021,6,z_descend,enclosure_frame_envelope,moving_gantry_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-021,6,z_descend,control_box_envelope,motion_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-021,7,scan_wait,gripper_envelope,tube_envelope,NOT_CHECKED_APPROXIMATE,,medium,gripper/dwell segment has no sweep envelope in this simplified check
manual_review_limited_capacity,TASK-7B1-021,7,scan_wait,gripper_envelope,rack_envelope,NOT_CHECKED_APPROXIMATE,,medium,gripper/dwell segment has no sweep envelope in this simplified check
manual_review_limited_capacity,TASK-7B1-021,7,scan_wait,z_axis_module_envelope,rack_envelope,NOT_CHECKED_APPROXIMATE,,medium,gripper/dwell segment has no sweep envelope in this simplified check
manual_review_limited_capacity,TASK-7B1-021,7,scan_wait,x_axis_beam_envelope,tube_envelope,NOT_CHECKED_APPROXIMATE,,medium,gripper/dwell segment has no sweep envelope in this simplified check
manual_review_limited_capacity,TASK-7B1-021,7,scan_wait,x_axis_beam_envelope,rack_envelope,NOT_CHECKED_APPROXIMATE,,medium,gripper/dwell segment has no sweep envelope in this simplified check
manual_review_limited_capacity,TASK-7B1-021,7,scan_wait,cable_chain_envelope,gantry_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-021,7,scan_wait,enclosure_frame_envelope,moving_gantry_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-021,7,scan_wait,control_box_envelope,motion_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-021,8,z_lift,gripper_envelope,tube_envelope,NOT_CHECKED_APPROXIMATE,,medium,gripper/dwell segment has no sweep envelope in this simplified check
manual_review_limited_capacity,TASK-7B1-021,8,z_lift,gripper_envelope,rack_envelope,NOT_CHECKED_APPROXIMATE,,medium,gripper/dwell segment has no sweep envelope in this simplified check
manual_review_limited_capacity,TASK-7B1-021,8,z_lift,z_axis_module_envelope,rack_envelope,NOT_CHECKED_APPROXIMATE,,medium,gripper/dwell segment has no sweep envelope in this simplified check
manual_review_limited_capacity,TASK-7B1-021,8,z_lift,x_axis_beam_envelope,tube_envelope,NOT_CHECKED_APPROXIMATE,,medium,gripper/dwell segment has no sweep envelope in this simplified check
manual_review_limited_capacity,TASK-7B1-021,8,z_lift,x_axis_beam_envelope,rack_envelope,NOT_CHECKED_APPROXIMATE,,medium,gripper/dwell segment has no sweep envelope in this simplified check
manual_review_limited_capacity,TASK-7B1-021,8,z_lift,cable_chain_envelope,gantry_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-021,8,z_lift,enclosure_frame_envelope,moving_gantry_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-021,8,z_lift,control_box_envelope,motion_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-021,9,xy_move_at_safe_z,gripper_envelope,tube_envelope,PASS,65.0,low,safe_z travel remains above tube/rack top envelope
manual_review_limited_capacity,TASK-7B1-021,9,xy_move_at_safe_z,gripper_envelope,rack_envelope,PASS,65.0,low,safe_z travel remains above tube/rack top envelope
manual_review_limited_capacity,TASK-7B1-021,9,xy_move_at_safe_z,z_axis_module_envelope,rack_envelope,PASS,65.0,low,safe_z travel remains above tube/rack top envelope
manual_review_limited_capacity,TASK-7B1-021,9,xy_move_at_safe_z,x_axis_beam_envelope,tube_envelope,PASS,65.0,low,safe_z travel remains above tube/rack top envelope
manual_review_limited_capacity,TASK-7B1-021,9,xy_move_at_safe_z,x_axis_beam_envelope,rack_envelope,PASS,65.0,low,safe_z travel remains above tube/rack top envelope
manual_review_limited_capacity,TASK-7B1-021,9,xy_move_at_safe_z,cable_chain_envelope,gantry_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-021,9,xy_move_at_safe_z,enclosure_frame_envelope,moving_gantry_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-021,9,xy_move_at_safe_z,control_box_envelope,motion_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-021,10,z_descend,gripper_envelope,tube_envelope,WARNING,15.0,medium,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
manual_review_limited_capacity,TASK-7B1-021,10,z_descend,gripper_envelope,rack_envelope,WARNING,15.0,medium,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
manual_review_limited_capacity,TASK-7B1-021,10,z_descend,z_axis_module_envelope,rack_envelope,WARNING,15.0,medium,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
manual_review_limited_capacity,TASK-7B1-021,10,z_descend,x_axis_beam_envelope,tube_envelope,WARNING,15.0,medium,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
manual_review_limited_capacity,TASK-7B1-021,10,z_descend,x_axis_beam_envelope,rack_envelope,WARNING,15.0,medium,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
manual_review_limited_capacity,TASK-7B1-021,10,z_descend,cable_chain_envelope,gantry_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-021,10,z_descend,enclosure_frame_envelope,moving_gantry_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-021,10,z_descend,control_box_envelope,motion_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-021,11,gripper_action,gripper_envelope,tube_envelope,NOT_CHECKED_APPROXIMATE,,medium,gripper/dwell segment has no sweep envelope in this simplified check
manual_review_limited_capacity,TASK-7B1-021,11,gripper_action,gripper_envelope,rack_envelope,NOT_CHECKED_APPROXIMATE,,medium,gripper/dwell segment has no sweep envelope in this simplified check
manual_review_limited_capacity,TASK-7B1-021,11,gripper_action,z_axis_module_envelope,rack_envelope,NOT_CHECKED_APPROXIMATE,,medium,gripper/dwell segment has no sweep envelope in this simplified check
manual_review_limited_capacity,TASK-7B1-021,11,gripper_action,x_axis_beam_envelope,tube_envelope,NOT_CHECKED_APPROXIMATE,,medium,gripper/dwell segment has no sweep envelope in this simplified check
manual_review_limited_capacity,TASK-7B1-021,11,gripper_action,x_axis_beam_envelope,rack_envelope,NOT_CHECKED_APPROXIMATE,,medium,gripper/dwell segment has no sweep envelope in this simplified check
manual_review_limited_capacity,TASK-7B1-021,11,gripper_action,cable_chain_envelope,gantry_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-021,11,gripper_action,enclosure_frame_envelope,moving_gantry_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-021,11,gripper_action,control_box_envelope,motion_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-021,12,z_lift,gripper_envelope,tube_envelope,NOT_CHECKED_APPROXIMATE,,medium,gripper/dwell segment has no sweep envelope in this simplified check
manual_review_limited_capacity,TASK-7B1-021,12,z_lift,gripper_envelope,rack_envelope,NOT_CHECKED_APPROXIMATE,,medium,gripper/dwell segment has no sweep envelope in this simplified check
manual_review_limited_capacity,TASK-7B1-021,12,z_lift,z_axis_module_envelope,rack_envelope,NOT_CHECKED_APPROXIMATE,,medium,gripper/dwell segment has no sweep envelope in this simplified check
manual_review_limited_capacity,TASK-7B1-021,12,z_lift,x_axis_beam_envelope,tube_envelope,NOT_CHECKED_APPROXIMATE,,medium,gripper/dwell segment has no sweep envelope in this simplified check
manual_review_limited_capacity,TASK-7B1-021,12,z_lift,x_axis_beam_envelope,rack_envelope,NOT_CHECKED_APPROXIMATE,,medium,gripper/dwell segment has no sweep envelope in this simplified check
manual_review_limited_capacity,TASK-7B1-021,12,z_lift,cable_chain_envelope,gantry_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-021,12,z_lift,enclosure_frame_envelope,moving_gantry_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-021,12,z_lift,control_box_envelope,motion_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-022,1,xy_move_at_safe_z,gripper_envelope,tube_envelope,PASS,65.0,low,safe_z travel remains above tube/rack top envelope
manual_review_limited_capacity,TASK-7B1-022,1,xy_move_at_safe_z,gripper_envelope,rack_envelope,PASS,65.0,low,safe_z travel remains above tube/rack top envelope
manual_review_limited_capacity,TASK-7B1-022,1,xy_move_at_safe_z,z_axis_module_envelope,rack_envelope,PASS,65.0,low,safe_z travel remains above tube/rack top envelope
manual_review_limited_capacity,TASK-7B1-022,1,xy_move_at_safe_z,x_axis_beam_envelope,tube_envelope,PASS,65.0,low,safe_z travel remains above tube/rack top envelope
manual_review_limited_capacity,TASK-7B1-022,1,xy_move_at_safe_z,x_axis_beam_envelope,rack_envelope,PASS,65.0,low,safe_z travel remains above tube/rack top envelope
manual_review_limited_capacity,TASK-7B1-022,1,xy_move_at_safe_z,cable_chain_envelope,gantry_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-022,1,xy_move_at_safe_z,enclosure_frame_envelope,moving_gantry_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-022,1,xy_move_at_safe_z,control_box_envelope,motion_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-022,2,z_descend,gripper_envelope,tube_envelope,WARNING,15.0,medium,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
manual_review_limited_capacity,TASK-7B1-022,2,z_descend,gripper_envelope,rack_envelope,WARNING,15.0,medium,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
manual_review_limited_capacity,TASK-7B1-022,2,z_descend,z_axis_module_envelope,rack_envelope,WARNING,15.0,medium,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
manual_review_limited_capacity,TASK-7B1-022,2,z_descend,x_axis_beam_envelope,tube_envelope,WARNING,15.0,medium,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
manual_review_limited_capacity,TASK-7B1-022,2,z_descend,x_axis_beam_envelope,rack_envelope,WARNING,15.0,medium,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
manual_review_limited_capacity,TASK-7B1-022,2,z_descend,cable_chain_envelope,gantry_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-022,2,z_descend,enclosure_frame_envelope,moving_gantry_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-022,2,z_descend,control_box_envelope,motion_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-022,3,gripper_action,gripper_envelope,tube_envelope,NOT_CHECKED_APPROXIMATE,,medium,gripper/dwell segment has no sweep envelope in this simplified check
manual_review_limited_capacity,TASK-7B1-022,3,gripper_action,gripper_envelope,rack_envelope,NOT_CHECKED_APPROXIMATE,,medium,gripper/dwell segment has no sweep envelope in this simplified check
manual_review_limited_capacity,TASK-7B1-022,3,gripper_action,z_axis_module_envelope,rack_envelope,NOT_CHECKED_APPROXIMATE,,medium,gripper/dwell segment has no sweep envelope in this simplified check
manual_review_limited_capacity,TASK-7B1-022,3,gripper_action,x_axis_beam_envelope,tube_envelope,NOT_CHECKED_APPROXIMATE,,medium,gripper/dwell segment has no sweep envelope in this simplified check
manual_review_limited_capacity,TASK-7B1-022,3,gripper_action,x_axis_beam_envelope,rack_envelope,NOT_CHECKED_APPROXIMATE,,medium,gripper/dwell segment has no sweep envelope in this simplified check
manual_review_limited_capacity,TASK-7B1-022,3,gripper_action,cable_chain_envelope,gantry_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-022,3,gripper_action,enclosure_frame_envelope,moving_gantry_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-022,3,gripper_action,control_box_envelope,motion_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-022,4,z_lift,gripper_envelope,tube_envelope,NOT_CHECKED_APPROXIMATE,,medium,gripper/dwell segment has no sweep envelope in this simplified check
manual_review_limited_capacity,TASK-7B1-022,4,z_lift,gripper_envelope,rack_envelope,NOT_CHECKED_APPROXIMATE,,medium,gripper/dwell segment has no sweep envelope in this simplified check
manual_review_limited_capacity,TASK-7B1-022,4,z_lift,z_axis_module_envelope,rack_envelope,NOT_CHECKED_APPROXIMATE,,medium,gripper/dwell segment has no sweep envelope in this simplified check
manual_review_limited_capacity,TASK-7B1-022,4,z_lift,x_axis_beam_envelope,tube_envelope,NOT_CHECKED_APPROXIMATE,,medium,gripper/dwell segment has no sweep envelope in this simplified check
manual_review_limited_capacity,TASK-7B1-022,4,z_lift,x_axis_beam_envelope,rack_envelope,NOT_CHECKED_APPROXIMATE,,medium,gripper/dwell segment has no sweep envelope in this simplified check
manual_review_limited_capacity,TASK-7B1-022,4,z_lift,cable_chain_envelope,gantry_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-022,4,z_lift,enclosure_frame_envelope,moving_gantry_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-022,4,z_lift,control_box_envelope,motion_envelope,NOT_CHECKED_APPROXIMATE,,medium,static/sweep relationship is approximate until CAD/Isaac Sim collision model
manual_review_limited_capacity,TASK-7B1-022,5,xy_move_at_safe_z,gripper_envelope,tube_envelope,PASS,65.0,low,safe_z travel remains above tube/rack top envelope
