scenario_id,task_id,warning_type,severity,notes
forced_category_A_full,TASK-7B1-027,collision_warning,WARNING,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
forced_category_A_full,TASK-7B1-027,collision_warning,WARNING,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
forced_category_A_full,TASK-7B1-027,collision_warning,WARNING,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
forced_category_A_full,TASK-7B1-027,collision_warning,WARNING,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
forced_category_A_full,TASK-7B1-027,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-027,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-027,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-027,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-027,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-027,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-027,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-027,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-027,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-027,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-027,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-027,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-027,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-027,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-027,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-027,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-027,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-027,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-027,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-027,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-027,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-027,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-027,collision_warning,WARNING,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
forced_category_A_full,TASK-7B1-027,collision_warning,WARNING,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
forced_category_A_full,TASK-7B1-027,collision_warning,WARNING,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
forced_category_A_full,TASK-7B1-027,collision_warning,WARNING,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
forced_category_A_full,TASK-7B1-027,collision_warning,WARNING,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
forced_category_A_full,TASK-7B1-027,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-027,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-027,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-027,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-027,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-027,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-027,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-027,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-027,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-027,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-027,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-027,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-027,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-027,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-027,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-027,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-027,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-027,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-027,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-032,workspace_limit_approximate,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
forced_category_A_full,TASK-7B1-032,workspace_limit_approximate,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
forced_category_A_full,TASK-7B1-032,workspace_limit_approximate,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
forced_category_A_full,TASK-7B1-032,workspace_limit_approximate,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
forced_category_A_full,TASK-7B1-032,workspace_limit_approximate,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
forced_category_A_full,TASK-7B1-032,workspace_limit_approximate,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
forced_category_A_full,TASK-7B1-032,workspace_limit_approximate,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
forced_category_A_full,TASK-7B1-032,workspace_limit_approximate,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
forced_category_A_full,TASK-7B1-032,workspace_limit_approximate,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
forced_category_A_full,TASK-7B1-032,workspace_limit_approximate,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
forced_category_A_full,TASK-7B1-032,workspace_limit_approximate,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
forced_category_A_full,TASK-7B1-032,workspace_limit_approximate,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
forced_category_A_full,TASK-7B1-032,workspace_limit_approximate,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-032,collision_warning,WARNING,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
forced_category_A_full,TASK-7B1-032,collision_warning,WARNING,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
forced_category_A_full,TASK-7B1-032,collision_warning,WARNING,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
forced_category_A_full,TASK-7B1-032,collision_warning,WARNING,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
forced_category_A_full,TASK-7B1-032,collision_warning,WARNING,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-032,collision_warning,WARNING,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
forced_category_A_full,TASK-7B1-032,collision_warning,WARNING,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
forced_category_A_full,TASK-7B1-032,collision_warning,WARNING,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
forced_category_A_full,TASK-7B1-032,collision_warning,WARNING,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
forced_category_A_full,TASK-7B1-032,collision_warning,WARNING,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-032,collision_warning,WARNING,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
forced_category_A_full,TASK-7B1-032,collision_warning,WARNING,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
forced_category_A_full,TASK-7B1-032,collision_warning,WARNING,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
forced_category_A_full,TASK-7B1-032,collision_warning,WARNING,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
forced_category_A_full,TASK-7B1-032,collision_warning,WARNING,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-032,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-036,workspace_limit_approximate,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
forced_category_A_full,TASK-7B1-036,workspace_limit_approximate,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
forced_category_A_full,TASK-7B1-036,workspace_limit_approximate,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
forced_category_A_full,TASK-7B1-036,workspace_limit_approximate,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
forced_category_A_full,TASK-7B1-036,workspace_limit_approximate,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
forced_category_A_full,TASK-7B1-036,workspace_limit_approximate,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
forced_category_A_full,TASK-7B1-036,workspace_limit_approximate,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
forced_category_A_full,TASK-7B1-036,workspace_limit_approximate,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
forced_category_A_full,TASK-7B1-036,workspace_limit_approximate,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
forced_category_A_full,TASK-7B1-036,workspace_limit_approximate,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
forced_category_A_full,TASK-7B1-036,workspace_limit_approximate,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
forced_category_A_full,TASK-7B1-036,workspace_limit_approximate,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
forced_category_A_full,TASK-7B1-036,workspace_limit_approximate,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-036,collision_warning,WARNING,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
forced_category_A_full,TASK-7B1-036,collision_warning,WARNING,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
forced_category_A_full,TASK-7B1-036,collision_warning,WARNING,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
forced_category_A_full,TASK-7B1-036,collision_warning,WARNING,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
forced_category_A_full,TASK-7B1-036,collision_warning,WARNING,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-036,collision_warning,WARNING,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
forced_category_A_full,TASK-7B1-036,collision_warning,WARNING,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
forced_category_A_full,TASK-7B1-036,collision_warning,WARNING,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
forced_category_A_full,TASK-7B1-036,collision_warning,WARNING,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
forced_category_A_full,TASK-7B1-036,collision_warning,WARNING,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-036,collision_warning,WARNING,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
forced_category_A_full,TASK-7B1-036,collision_warning,WARNING,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
forced_category_A_full,TASK-7B1-036,collision_warning,WARNING,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
forced_category_A_full,TASK-7B1-036,collision_warning,WARNING,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
forced_category_A_full,TASK-7B1-036,collision_warning,WARNING,Z descend occurs only at pick/place/scan target; exact CAD clearance approximate
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,static/sweep relationship is approximate until CAD/Isaac Sim collision model
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
forced_category_A_full,TASK-7B1-036,collision_not_checked_approximate,WARNING,gripper/dwell segment has no sweep envelope in this simplified check
